offerPrice,egc,html,highTech,age,nUnderwriters,sharesOfferedPerc,totalProceeds,investmentReceived,commonEquity,nasdaq2weeksBefore,blueSky,managementFee,commonEquity.1,bookValue,totalAssets,totalRevenue,netIncome,roa,leverage,vc,pe,prominence,nVCs,nExecutives,priorFinancing,reputationLeadMax,reputationLeadAvg,reputationSum,reputationAvg,nPatents,year>good_return,year>super_return,interaction>super_return_w_reputationAvg,log_age,city>super_return,city>good_return,city>low_return,"industryFF12>Business Equipment -- Computers, Software, and Electronic Equipment",industryFF12>Chemicals and Allied Products,"industryFF12>Consumer Durables -- Cars, TV's, Furniture, Household Appliances","industryFF12>Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",industryFF12>Finance,"industryFF12>Healthcare, Medical Equipment, and Drugs","industryFF12>Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","industryFF12>Oil, Gas, and Coal Extraction and Products",industryFF12>Other,industryFF12>Telephone and Television Transmission,industryFF12>Utilities,"industryFF12>Wholesale, Retail, and Some Services (Laundries, Repair Shops)",exchange>AMEX,exchange>NASDQ,exchange>NYSE,"industryFF5>Business Equipment, Telephone and Television Transmission","industryFF5>Consumer Durables, NonDurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)","industryFF5>Healthcare, Medical Equipment, and Drugs","industryFF5>Manufacturing, Energy, and Utilities",industryFF5>Other,rf>IT,rf>indebtedness,rf>reimbursement,rf>default,rf>trial,rf>patRatio,log_totalAssets,log_totalRevenue,log_priorFinancing,log_reputationSum
11.0,False,True,False,21.0,7,34.64,121000000,265000.1,-0.7079130946132755,2565.46,10000.0,1694000.0,36.71,208.488423,1127.99,1068.27,-158.43,-0.1404533728135888,0.5460952668020107,False,True,False,4.0,12.0,265000.1,9.001,9.001,36.005,5.143571428571429,2,0,0,0.0,3.0910424533583165,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.07664952401794507,0.0,0.05864661654135338,0.0,0.04805933753302174,7.732553414420286,7.315162475142931,12.48748925590314,3.61105303864943
19.0,True,True,True,13.0,5,21.55,156750000,105586.7,-4.312,5055.55,15000.0,2107174.9585338808,87.5,178.563375,229.737,77.384,-58.02,-0.2525496546050484,0.1152491762319522,True,False,True,15.0,14.0,99586.70000000004,8.501,8.501,22.003,4.4006,0,1,0,0.0,2.6390573296152584,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.16739193742979572,0.0,0.015551216048286881,0.0,7.232131207191851,6.238383144207274,11.508793941970778,3.1356246422058818
8.25,False,False,True,12.0,37,7.49,16500000,289265.0493363375,0.192,1384.91,10000.0,260000.0,87.2,19.0932,28.654,22.055,3.1260000000000003,0.1090947162699798,0.09499546311160743,False,False,False,4.264087822894355,11.817149772910156,121371.85259998299,3.833,3.833,223.22200000000007,6.033027027027029,0,0,0,0.0,2.5649493574615367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.030836932605329638,7.075034414514525,6.1240288281164394,11.706622513160971,5.412636632496566
21.0,False,False,False,4.0,7,24.1,79800000,53892.0,0.816,3420.5,3000.0,1102000.0,99.37,92.5403493,98.225,3.483,-17.054000000000002,-0.1736217867141766,0.006230593026215322,True,False,True,22.0,11.0,53892.0,8.001,8.001,44.006,6.2865714285714285,0,0,1,6.2865714285714285,1.6094379124341005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.267704280155642,7.132222099156046,6.0825133024054905,10.894755878333363,3.8067958142155542
21.0,False,True,True,18.0,5,21.89,123001704,61000.1,-1.8418569283429147,2079.62,12705.26168224299,1757167.0,75.46774762238978,238.25288999999998,576.137,528.0319999999999,48.103,0.08349229436748552,0.05423536415817766,False,True,False,7.0,19.0,61000.09999999999,9.001,9.001,31.004,6.2008,0,0,0,0.0,2.9444389791664403,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.019251380987715398,0.0,0.05891900168427499,0.0,0.0,7.455626471773031,6.86971894537263,11.018647175779744,3.4658608949878777
11.0,False,False,True,1.0,6,14.38,55000000,36015.0,0.905,2447.88,10000.0,800000.0,98.09,401.5981176,410.44199999999995,0.358,-56.486999999999995,-0.1376248044790738,0.004753412175167259,True,False,True,7.0,14.0,36015.0,8.001,8.001,43.88,7.313333333333333,0,0,1,7.313333333333333,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.205327545382794,7.354920192035226,6.075355140680718,10.491718563146513,3.803992261214441
11.0,False,True,False,25.0,10,13.08,176000000,2500.0,-0.683992289455787,2862.99,5000.0,2160000.0,11.75,214.28658240000001,3016.553,3987.795,49.971000000000004,0.01656559656004718,0.4954131420863483,False,True,False,7.0,18.0,2500.0,9.001,6.62575,48.50599999999999,4.850599999999999,0,1,0,0.0,3.258096538021482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0189002509241022,0.0,0.0,0.0,0.009480382823069598,8.335667281441262,8.394447076638016,7.824445930877619,3.902093874350261
15.0,True,True,True,13.0,7,100.0,174508800,120850.0,-0.727,7140.25,12705.26168224299,2174959.472356363,89.53988827526922,167.78250553567332,116.604,111.25299999999999,-49.106,-0.4211347809680628,0.056138725944221465,True,False,True,5.0,5.0,120850.0,9.001,5.0006,44.506,6.358,2,1,0,0.0,2.6390573296152584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.146799093230465,6.302433908603793,11.702313660818122,3.817844185394935
14.0,False,True,True,9.0,19,18.44,63000000,274055.3,-2.1319999999999997,3455.83,5000.0,810000.0,96.77,224.62853819999998,250.665,41.232,-59.541000000000004,-0.2375321644425827,0.02980471944627291,True,False,True,16.0,2.0,274055.3,9.001,9.001,113.01700000000001,5.948263157894738,0,0,1,5.948263157894738,2.302585092994046,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.2471483749929275,6.165161440458084,12.521088838715778,4.7363475600838125
10.5,False,True,True,6.0,3,32.72,28875000,142370.0,-3.187,2146.15,15000.0,1619082.0296732602,90.18765853775895,25.8826309,41.282,1.544,-19.292,-0.4673223196550556,0.2651034349110993,True,False,False,23.0,7.0,85209.0,7.001,7.001,14.002,4.667333333333334,1,0,0,0.0,1.9459101490553128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7.085660582600957,6.078077842706316,11.352874076822001,2.7081835255474447
10.0,False,True,True,3.0,1,19.74,20000000,368853.46228268015,0.332,1242.48,35000.0,440000.0,80.83,-21.56378956996258,-640.3988666796945,-240.8664867459343,-30.471630518251107,-0.175821196369542,0.21674335859365562,False,False,False,5.232513987787802,11.170027019063815,182423.30181424378,1.001,1.001,1.001,1.001,0,0,0,0.0,1.3862943611198906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.240336884785621,5.266720790570136,12.114090581378278,0.6936470556015963
18.0,False,False,True,13.0,11,52.22,63000000,301229.44648290006,-3.388,2684.44,12705.26168224299,875000.0,100.0,107.11784886531404,375.805132546315,126.35449315283677,-12.62876042354655,-0.14078322820114877,0.1928871718281328,False,False,False,4.298331335215428,11.865517679325094,131697.9760528283,0.0,0.0,71.13,6.466363636363636,3,0,1,6.466363636363636,2.6390573296152584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.1636292161333438,7.332523094351938,6.329721718077483,11.7882741128555,4.278470046515581
15.0,False,False,True,0.0,33,13.1,97425000,74588.82158764376,-0.6980899841062289,2640.01,15000.0,1315237.0,57.05,122.87112749999999,248.03799999999998,73.615,-59.467,-0.2397495545037454,0.373031551617091,True,False,False,1.0,13.0,67731.48930127293,9.001,8.875499999999997,242.146,7.3377575757575775,0,0,1,7.3377575757575775,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.02037225534389996,0.0,0.031174723197407512,0.0,0.0,7.245275666785079,6.230995021760509,11.12332124483746,5.493662085963914
7.0,False,True,True,7.0,6,27.99,35000000,111464.9,0.797,1990.77,10000.0,1642460.8698630652,96.42,41.8631929,47.86,6.837000000000001,-14.972000000000001,-0.3128290848307564,0.04651065608023402,True,False,True,16.0,13.0,111464.9,9.001,7.500999999999999,35.005,5.834166666666667,11,0,0,0.0,2.079441541679836,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.4888139731993209,0.01929922986688428,7.091151409013586,6.090139429697116,11.62147399351049,3.5836578177008303
14.0,True,True,True,5.0,4,18.79,70000000,260757.5,-1.784,7645.49,15000.0,1776054.242376236,93.4,-202.4319696,115.791,25.427,-71.236,-0.6152118903887177,0.08392707550673198,True,False,False,20.0,5.0,256795.5,7.001,7.001,15.002,3.7505,10,1,0,0.0,1.791759469228055,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.019040909777084485,7.146158748001723,6.131385091449932,12.456039221421575,2.7727137144279324
12.0,False,False,True,9.0,15,30.34,43200000,60636.7907215716,0.235,4235.4,5000.0,612000.0,100.0,49.953724799999996,59.891999999999996,50.438,-2.9989999999999997,-0.05007346557136178,0.0,True,False,False,1.0,14.0,55689.89695222912,5.001,5.001,95.014,6.334266666666667,0,0,1,6.334266666666667,2.302585092994046,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.06320994253641588,7.101117480402145,6.184321994903785,10.92757198261722,4.564494014168523
18.0,False,False,True,5.0,17,13.0,80640000,45000.0,-0.129,3759.88,3000.0,1120000.0,99.18,158.4247646,181.39,54.062,-20.136,-0.1110094272010585,0.01671536468383042,True,False,True,6.0,11.53283710688837,45000.0,9.001,9.001,120.01700000000001,7.059823529411767,9,0,1,7.059823529411767,1.791759469228055,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0762711010330058,7.196551865850287,6.19176509776028,10.714439990727769,4.79593103159589
10.0,False,True,False,90.0,6,36.28,176000000,153552.0,-0.683992289455787,1999.23,12705.26168224299,2376000.0,62.952862895709806,350.6587595264435,658.841,1608.89,97.50299999999999,0.1479917005772258,0.7845428563188994,False,True,False,1.0,14.0,153552.0,9.001,9.001,58.00699999999999,9.667833333333332,5,0,0,0.0,4.51085950651685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.5023361337704655,7.622436901425737,11.941801063288011,4.077656080935865
17.5,True,True,False,109.0,20,14.93,999999998,549299.1732400095,-0.32561513669344344,3467.52,3000.0,10999999.0,35.19,1494.01826,6470.0,4649.1,168.0,0.02596599690880989,0.4065224111282844,False,True,False,2.0,4.0,0.0,9.001,6.8341666666666665,41.005,2.05025,61,1,0,0.0,4.700480365792417,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,8.938981702372674,8.533803663061411,0.0,3.7377886588168105
13.0,True,True,False,10.0,8,21.31,214500000,347190.9165798781,-0.6672477258455449,4791.15,12705.26168224299,2466750.0,32.93,281.9834914,1882.125,1617.64,6.499,0.003453011888158331,0.6314081158265259,False,True,False,3.0,3.0,0.0,9.001,8.834333333333333,33.004,4.1255,13,1,0,0.0,2.3978952727983707,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.019265146723137432,0.0,0.0,0.0,0.0,8.018149612945143,7.6267095546175785,0.0,3.526478164755112
11.0,False,False,True,9.0,5,33.06,17215000,30200.1,-1.209,1858.24,10000.0,250400.0,100.0,-17.703936,14.085999999999999,26.772,-8.072000000000001,-0.5730512565668039,0.2440011358795968,True,False,True,6.0,11.0,30200.1,9.001,9.001,39.004,7.8008,0,1,0,0.0,2.302585092994046,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.07727968957418564,7.062633848939781,6.134304275824053,10.315633626540688,3.6889794491142696
14.0,False,True,False,19.0,15,20.8,490000000,418076.75343746925,-0.5474262381930346,5538.73,20000.0,4251905.006179639,61.55621004162115,1575.1642445,7391.723000000001,4377.9890000000005,91.465,0.01237397559405297,0.4655026980854125,False,True,False,3.323694629691703,11.348574523957739,267831.9698310342,9.001,6.700799999999999,55.00699999999999,3.667133333333333,5,0,0,0.0,2.9957322735539913,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.02969288543649365,0.0,0.0,9.05311952177378,8.479000022398255,12.498118818294785,4.0254766829233
15.0,False,False,False,71.0,20,13.0,180000000,750000.0,0.124,1584.86,2000.0,2069999.0,26.22,265.7,1710.6,1258.2,59.7,0.03490003507541214,0.5406290190576406,False,True,True,2.0,11.676885163477651,750000.0,9.001,9.001,144.017,7.200850000000001,0,0,0,0.0,4.276666119016055,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.12218733647305074,0.030311659547539945,0.0,0.0,0.0,7.959985066068939,7.434166393168357,13.527829818844937,4.976850976927651
12.0,False,True,True,4.0,3,25.94,60000000,106750.3,-1.7,2654.29,20000.0,1737884.7073724729,88.89,81.60582040000001,100.695,0.0,-40.06,-0.3978350464273301,0.1010675803167983,True,False,True,9.0,19.0,106750.3,9.001,9.001,36.004,12.00133333333333,0,0,0,0.0,1.6094379124341005,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.07133106649127596,0.0,0.5180004399292855,0.009615286883163085,7.134193541535857,6.07453182083724,11.578257109002669,3.611026014909072
14.0,False,True,True,4.0,4,21.89,84000000,15915.0,0.76,1990.77,10000.0,1176000.0,100.0,127.10631780000001,154.815,150.25,17.593,0.1136388592836611,0.0,True,False,False,3.0,16.0,15915.0,9.001,9.001,31.004,7.751,0,0,0,0.0,1.6094379124341005,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.04738529352835103,7.17644196166656,6.371433989861615,9.675080171546819,3.4658608949878777
6.0,True,True,True,16.25621727748691,3,1.07,7071192,365526.89467959077,-8.79,6234.41,12705.26168224299,2243860.919723873,100.0,3.8515259,4.662,0.008,-6.959,-1.4927069927069931,0.0,False,False,False,5.222992959915871,11.156578860453047,179552.23799690756,0.0,0.0,0.0,0.0,2,0,0,0.0,2.308524725767227,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.018775127311712683,0.0,0.0,0.06815171423251855,0.009417620706819313,7.0545292585552515,6.074550226452533,12.09822703344822,0.0
5.6,True,True,False,16.25621727748691,3,17.59,11200000,10000.1,0.096,6605.07,12705.26168224299,1716344.6588817174,88.66,39.857103,67.891,36.506,-0.318,-0.004683978730612304,0.07520879056134097,True,False,False,3.0,5.0,10000.1,5.001,5.001,5.001,1.6669999999999998,12,0,0,0.0,2.308524725767227,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,7.1076884869872785,6.155180680388722,9.210450365926626,1.7919261220073759
15.0,False,False,True,3.0,24,16.72,48900000,117599.0,-0.149,1935.22,12000.0,684600.0,100.0,98.618391,216.55599999999998,170.68900000000002,-34.678000000000004,-0.1601340992630082,0.0,True,False,True,4.0,14.0,117599.0,9.001,9.001,161.09799999999998,6.712416666666668,0,1,0,0.0,1.3862943611198906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.019481061238111132,0.024163850073147357,0.0,0.023571393088374096,0.0,7.222555931879188,6.405781962158973,11.675044314446664,5.088201090602592
5.0,False,True,True,6.0,4,41.3,40000000,40028.1,-1.091,2686.89,15000.0,1661545.6373649468,88.88,17.468353600000004,40.835,1.072,-20.101,-0.4922492959471041,0.4672217460511816,True,False,False,7.0,16.0,40028.10000000001,7.501,7.501,20.003,5.00075,0,0,0,0.0,1.9459101490553128,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.037694729195253865,0.0,0.057682506370858935,0.3344680919234559,0.0,7.085286363897722,6.076995159472532,10.597361968596223,3.04466528466317
10.0,False,True,False,6.0,4,25.43,72000000,221899.9,0.08,2648.36,10000.0,2656418.4430223424,64.65,332.929808,495.784,1015.034,22.259,0.04489656786019718,0.07471802236457813,False,True,False,9.0,5.0,221899.9,8.501,8.001,29.004,7.251,0,1,0,0.0,1.9459101490553128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.18933455862479054,0.0,0.11589197871699627,0.0,0.0,7.408054199484722,7.279098095667591,12.309986164793488,3.40133070610739
7.0,False,False,True,4.0,12,24.104836442022936,29575000,263885.4,0.8590000000000001,3138.27,25000.0,422500.0,84.78,49.0082064,64.262,13.218,-25.36,-0.3946344651582583,0.1355855715664001,True,False,False,20.0,12.0,251535.4,9.001,9.001,79.01100000000001,6.58425,2,0,1,6.58425,1.6094379124341005,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.125351105218165,0.0,0.10597401258711624,0.3852534562211981,7.104712691335911,6.104489531594041,12.43534298965966,4.382164125221623
20.0,False,False,True,16.25621727748691,4,90.91,192000000,334420.999857235,-0.3362606083777975,1389.72,10000.0,2304000.0,100.0,223.9219665,223.922,-18.834,-18.834,-0.08410964532292495,0.0,False,False,False,4.393329466170663,11.99969961325041,160344.6411155605,9.001,9.001,35.751999999999995,8.937999999999997,0,0,0,0.0,2.308524725767227,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.057982010815583275,0.0,0.11830293092846896,0.0,0.0,7.227918225619474,6.03023314530968,11.98508702118812,3.604192645946742
14.5,False,True,True,18.0,6,26.68,161111110,149199.9,-2.109,2155.29,12705.26168224299,2123821.112613907,61.49,-170.00294399999999,72.568,109.47200000000001,10.755999999999998,0.148219600926028,0.0,True,False,False,12.0,19.0,149199.9,9.001,4.5005,39.005,6.500833333333333,0,0,0,0.0,2.9444389791664403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,7.111510632773856,6.299166066530079,11.913048998905186,3.6890044463020875
5.0,False,True,False,11.0,10,49.79,12500000,295216.54617975676,-0.7551023193330482,1953.31,15000.0,187500.0,81.02,-4.91595,2.1390000000000002,9.744,-5.303,-2.4791958859280037,1.48153342683497,False,False,False,2.9720542612333745,10.851893334427986,161794.89566471934,1.001,1.001,24.00800000000001,2.4008000000000007,1,0,0,0.0,2.4849066497880004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.05814886552296624,0.0,0.0,0.0,0.0,7.0523482989372175,6.096702471305596,11.994090916564883,3.2191957736791212
13.0,False,False,True,3.0,30,27.316798858592353,29900000,292712.85410545446,-1.149,1985.21,12000.0,391000.0,99.39,-3.7721760000000004,3.15,10.642999999999999,1.006,0.3193650793650794,0.9647619047619048,False,False,False,4.273955845799783,11.831088051317902,124347.55269177067,5.001,5.001,148.602,4.953400000000001,0,1,0,0.0,1.3862943611198906,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.00790572005364893,0.0,7.05322280997105,6.098723425787785,11.730843810175243,5.00797843443497
14.0,True,True,False,3.0,7,55.4,140000000,328022.1512590413,0.44799999999999995,3610.0,20000.0,2915971.2810479314,65.87,232.35765,357.966,35.867,-3.843,-0.01073565645899331,0.3331042612985591,False,True,False,3.065947762758897,10.984515013307657,190108.45997090812,9.001,5.667333333333333,17.002,2.428857142857143,0,1,0,0.0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.018315640851330858,0.0,0.0,0.0,0.0,7.320789125759164,6.1538235095291975,12.155355290367826,2.8904828628348933
5.0,True,True,True,9.0,3,34.06,25000000,112739.0,-4.074,4838.64,15000.0,1604291.334859302,64.62,24.4796325,49.938,43.25899999999999,-8.383,-0.1678681565140774,0.2690536264968561,True,False,False,9.0,12.0,112739.0,7.001,6.001,17.003,5.667666666666666,65,1,0,0.0,2.302585092994046,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.015240409836943138,0.0,7.0928797214842225,6.169411889900532,11.632839561635565,2.8905384106754854
13.0,False,True,False,11.0,3,30.29,100000004,5000.0,0.157,2619.83,15000.0,2055290.1449829477,95.45,3.3959197999999997,33.583,48.183,0.929,0.027662805586159668,0.3376410683977012,True,False,False,3.0,12.0,5000.0,8.001,8.001,12.002,4.000666666666667,0,0,0,0.0,2.4849066497880004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.15335359675785207,7.0791954989775085,6.179662476426975,8.517393171418904,2.565103191782277
15.0,False,False,True,14.0,20,31.18,48750000,297562.9376799212,-0.39856343271980155,2749.83,5000.0,682500.0,62.98,82.35212299999998,166.658,394.29699999999997,7.652,0.04591438754815251,0.2929172316960482,False,False,False,4.2878373556331635,11.850695256391484,128533.51886566603,7.001,7.001,133.305,6.66525,0,0,1,6.66525,2.7080502011022096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.01921020156314274,0.0,0.0,0.0,0.0,7.185453817105061,6.720151350223761,11.763952776547814,4.9001133329180755
25.0,False,False,True,8.0,3,27.292185591971403,71500000,303416.48682151904,0.168,1250.99,20000.0,929500.0,95.26,49.4519025,76.176,96.464,0.625,0.008204683889939089,0.032385528250367564,False,False,False,4.304590901983797,11.874359124583739,133585.54700657423,9.0,9.0,17.75,5.916666666666668,0,0,0,0.0,2.19722457733622,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.06539395070948469,0.0,0.0,0.0,0.0,7.114449219015436,6.2749690858488805,11.802504838955917,2.9311937524164198
23.0,False,True,False,35.0,17,27.32,1385227302,15017.0,0.093,2047.15,5000.0,18369318.0,20.71,1233.1070945999998,8870.5,12961.6,-34.6,-0.003900569302745054,0.5025534073614791,False,True,False,4.0,25.0,15017.0,9.001,9.001,77.01,4.53,17,0,0,0.0,3.58351893845611,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.19530487634873284,0.0,0.05977320975508724,0.0,0.09796510122715267,9.21273053136388,9.502729794651074,9.61700476065983,4.356837023600222
14.0,False,False,True,6.0,4,58.85,38150000,12195.0,-0.955,1933.26,2000.0,517750.0,73.68,-10.778005,8.922,11.317,-5.635,-0.6315848464469849,0.5596278861241873,True,False,False,4.0,11.0,12195.0,9.001,9.001,34.003,8.50075,0,1,0,0.0,1.9459101490553128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.019417879417879414,0.0,0.0,0.0,0.0,7.0582009732111555,6.100235905277124,9.408863308108145,3.5554337721018685
12.0,False,True,True,21.0,5,32.3,132000000,52040.0,-10.889000000000001,2639.16,12705.26168224299,2720708.3707173127,41.4,102.0078036,276.346,105.152,9.064,0.03279946154458541,0.4754908701410551,False,True,False,2.0,9.0,52040.0,8.001,8.001,25.004,5.0008,3,0,0,0.0,3.0910424533583165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.09397973375720246,7.265273194191198,6.291194926383718,10.859787148429518,3.2582503723422223
15.0,True,True,True,13.0,4,17.8,78000000,121389.9,-3.177,7635.07,12705.26168224299,1806589.8703792463,99.35,65.54981,73.50399999999999,0.993,-55.82,-0.7594144536351762,0.0,True,False,False,8.0,5.0,121389.9,6.001,6.001,6.001,1.50025,74,1,0,0.0,2.6390573296152584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.01898682712636201,0.4710162741531049,0.0,0.030631183125413557,0.4571428571428571,7.11227380102094,6.076813833088555,11.706771195984144,1.9460529959950605
12.0,True,True,True,13.0,3,25.38,36000000,372970.2440965511,0.955,4557.69,12705.26168224299,2354280.834681187,75.854725896919,43.8527232,47.665,3.951,-21.668000000000003,-0.4545893213049407,0.0,False,False,False,5.24429670170473,11.186669739550675,185976.3765507067,8.001,8.001,14.002,4.667333333333334,0,1,0,0.0,2.6390573296152584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.39617592682689495,0.0,0.0,0.009424188085275951,7.090989070361744,6.083580910949742,12.13338031384982,2.7081835255474447
15.0,False,False,True,1.0,19,24.054885119078854,114000000,45000.0,-0.16899999999999998,1753.12,12705.26168224299,1596000.0,23.46,110.4302112,637.874,9.786,-246.488,-0.3864211427335179,0.7394109181437086,True,False,True,4.0,1.0,45000.0,9.001,9.001,149.386,7.862421052631579,0,1,0,0.0,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.5676185420101149,0.0,0.11980696383166416,0.0,0.0,7.4906992262538425,6.096796978425261,10.714439990727769,5.0132053220766695
12.0,False,True,False,10.0,6,16.34,108000000,23760.0,-3.627,2281.07,12705.26168224299,1512000.0,100.0,83.3891958,119.441,144.969,25.059,0.2098023291834462,0.0,False,True,False,10.0,7.0,23760.0,9.001,9.001,38.005,6.334166666666667,3,0,0,0.0,2.3978952727983707,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,7.149030400159574,6.362364025659523,10.075800860133013,3.6636898430402765
9.0,False,False,True,4.0,3,34.93,27000000,24322.0,0.4370000000000001,1230.05,20000.0,390000.0,96.44,55.259893616150734,59.09019501313128,-25.53404163764398,-18.33356691878022,-0.14198715091619013,0.19193705278749487,False,False,False,4.27182022890234,11.828071558229658,123703.55789578677,5.5,5.5,18.375,6.125,0,0,0,0.0,1.6094379124341005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.039186040490861065,7.100456427594924,6.013988764214882,11.725651404070295,2.9639835752394106
13.0,False,True,True,11.0,4,17.44,82276116,272505.8,0.165,2358.95,12705.26168224299,1151865.0,90.02,195.30203999999998,257.556,287.043,-18.553,-0.07203481961204554,0.0,True,False,True,15.0,21.0,272505.8,9.001,6.4007999999999985,32.004,8.001,0,0,0,0.0,2.4849066497880004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,7.252044158011665,6.581594246474491,12.515418846902527,3.4966287662420967
